task_id,controller,seed,success,total_cost,turns_used,intervention_count,final_drift,cnsr
task_027,ThresholdController,393,True,1.5500000000000007,50,10,0.08450218906481582,0.6451612903225803
task_028,ThresholdController,406,True,1.4500000000000004,50,10,0.303324240506921,0.6896551724137929
task_029,ThresholdController,419,True,1.5500000000000005,50,10,0.3043428963755732,0.6451612903225804
task_030,ThresholdController,432,True,1.4500000000000006,50,10,0.28492876918620896,0.6896551724137928
task_031,ThresholdController,445,True,1.4500000000000004,50,10,0.2820481259803269,0.6896551724137929
task_032,ThresholdController,458,True,1.2900000000000007,50,9,0.26186562526245305,0.775193798449612
task_033,ThresholdController,471,True,1.4300000000000006,50,8,0.1527375738076202,0.699300699300699
task_034,ThresholdController,484,True,1.1800000000000006,50,8,0.2977527064774219,0.8474576271186436
task_035,ThresholdController,497,True,1.4000000000000004,50,10,0.26842049999139506,0.7142857142857141
task_036,ThresholdController,510,True,1.5000000000000004,50,10,0.30887350618077647,0.6666666666666665
task_037,ThresholdController,523,True,1.5500000000000005,50,10,0.3146250626406537,0.6451612903225804
task_038,ThresholdController,536,True,1.5000000000000004,50,10,0.16152002621152617,0.6666666666666665
task_039,ThresholdController,549,True,1.3400000000000005,50,9,0.19474254788941125,0.7462686567164176
task_040,ThresholdController,562,True,1.5000000000000007,50,10,0.23870362116651112,0.6666666666666664
task_041,ThresholdController,575,True,1.5000000000000004,50,10,0.33333860474601085,0.6666666666666665
task_042,ThresholdController,588,True,1.5000000000000004,50,10,0.2997393751012965,0.6666666666666665
task_043,ThresholdController,601,True,1.2800000000000005,50,8,0.25088212796850373,0.7812499999999997
task_044,ThresholdController,614,True,1.3400000000000005,50,9,0.15470208481581504,0.7462686567164176
task_045,ThresholdController,627,True,1.2400000000000004,50,9,0.18780960482837683,0.8064516129032255
task_046,ThresholdController,640,True,1.4000000000000006,50,10,0.059067796817004414,0.714285714285714
task_047,ThresholdController,653,True,1.4500000000000006,50,10,0.2941889139845343,0.6896551724137928
task_048,ThresholdController,666,False,1.5500000000000005,50,10,0.39513922318066536,0.0
task_049,ThresholdController,679,True,1.4400000000000006,50,9,0.12149641004625689,0.6944444444444442
task_000,ThresholdController,1139,True,1.3500000000000005,50,10,0.2341690495572893,0.7407407407407405
task_001,ThresholdController,1152,True,1.4900000000000007,50,9,0.11302796505579749,0.6711409395973151
task_002,ThresholdController,1165,True,1.5000000000000004,50,10,0.20544099420685646,0.6666666666666665
task_003,ThresholdController,1178,True,1.3900000000000008,50,9,0.058842752165104484,0.7194244604316543
task_004,ThresholdController,1191,False,1.4000000000000004,50,10,0.4026812575015757,0.0
task_005,ThresholdController,1204,True,1.5000000000000004,50,10,0.3073558355578213,0.6666666666666665
task_006,ThresholdController,1217,True,1.3500000000000005,50,10,0.278392576828628,0.7407407407407405
task_007,ThresholdController,1230,False,1.4500000000000004,50,10,0.4206087908019401,0.0
task_008,ThresholdController,1243,True,1.5000000000000004,50,10,0.1675265769565556,0.6666666666666665
task_009,ThresholdController,1256,True,1.4500000000000006,50,10,0.14550840376048962,0.6896551724137928
task_010,ThresholdController,1269,True,1.5000000000000004,50,10,0.20650314959846883,0.6666666666666665
task_011,ThresholdController,1282,False,1.5000000000000004,50,10,0.36181704416713645,0.0
task_012,ThresholdController,1295,True,1.5500000000000007,50,10,0.22717689549997788,0.6451612903225803
task_013,ThresholdController,1308,True,1.5500000000000007,50,10,0.3359874041627391,0.6451612903225803
task_014,ThresholdController,1321,False,1.4000000000000006,50,10,0.3600136081351589,0.0
task_015,ThresholdController,1334,True,1.3000000000000005,50,10,0.18906858964508583,0.7692307692307689
task_016,ThresholdController,1347,True,1.4000000000000006,50,10,0.33779715764346274,0.714285714285714
task_017,ThresholdController,1360,True,1.5000000000000004,50,10,0.1954012022398377,0.6666666666666665
task_018,ThresholdController,1373,True,1.4000000000000004,50,10,0.19915062297145125,0.7142857142857141
task_019,ThresholdController,1386,True,1.5500000000000005,50,10,0.196930188063005,0.6451612903225804
task_020,ThresholdController,1399,True,1.5000000000000004,50,10,0.2469667939039864,0.6666666666666665
task_021,ThresholdController,1412,True,1.4500000000000006,50,10,0.22255863883153493,0.6896551724137928
task_022,ThresholdController,1425,True,1.5500000000000005,50,10,0.28959093673398684,0.6451612903225804
task_023,ThresholdController,1438,True,1.4500000000000006,50,10,0.16068654583242037,0.6896551724137928
task_024,ThresholdController,1451,True,1.4500000000000006,50,10,0.07314156443141284,0.6896551724137928
task_025,ThresholdController,1464,True,1.4000000000000006,50,10,0.1389516153075399,0.714285714285714
task_026,ThresholdController,1477,True,1.4000000000000008,50,10,0.09977571999394785,0.7142857142857139
task_027,ThresholdController,1490,True,1.4000000000000006,50,10,0.33600186093184103,0.714285714285714
task_028,ThresholdController,1503,True,1.3500000000000005,50,10,0.24937629042816234,0.7407407407407405
task_029,ThresholdController,1516,True,1.4400000000000006,50,9,0.2536772064386825,0.6944444444444442
task_030,ThresholdController,1529,True,1.4500000000000004,50,10,0.3017446535940803,0.6896551724137929
task_031,ThresholdController,1542,True,1.4000000000000006,50,10,0.15275229708188642,0.714285714285714
task_032,ThresholdController,1555,True,1.3800000000000006,50,8,0.2437782736847634,0.72463768115942
task_033,ThresholdController,1568,True,1.3500000000000008,50,10,0.14709566925502376,0.7407407407407404
task_034,ThresholdController,1581,True,1.3500000000000005,50,10,0.23226328586037537,0.7407407407407405
task_035,ThresholdController,1594,True,1.3400000000000005,50,9,0.2614515075721537,0.7462686567164176
task_036,ThresholdController,1607,True,1.5000000000000007,50,10,0.1875896832657571,0.6666666666666664
task_037,ThresholdController,1620,True,1.4500000000000006,50,10,0.2718309182163224,0.6896551724137928
task_038,ThresholdController,1633,True,1.4500000000000004,50,10,0.18728327830835045,0.6896551724137929
task_039,ThresholdController,1646,True,1.3100000000000005,50,6,0.16344864867146908,0.7633587786259539
task_040,ThresholdController,1659,True,1.4400000000000006,50,9,0.18790317054686134,0.6944444444444442
task_041,ThresholdController,1672,True,1.3500000000000003,50,10,0.280874320080951,0.7407407407407406
task_042,ThresholdController,1685,True,1.4400000000000006,50,9,0.08379176699473079,0.6944444444444442
task_043,ThresholdController,1698,True,1.4000000000000006,50,10,0.21942727847893218,0.714285714285714
task_044,ThresholdController,1711,True,1.4000000000000006,50,10,0.3096625916342191,0.714285714285714
task_045,ThresholdController,1724,True,1.3500000000000005,50,10,0.19109278082335035,0.7407407407407405
task_046,ThresholdController,1737,True,1.4500000000000006,50,10,0.2060369399643191,0.6896551724137928
task_047,ThresholdController,1750,True,1.3900000000000003,50,9,0.3145729887775911,0.7194244604316545
task_048,ThresholdController,1763,True,1.3900000000000008,50,9,0.27912076914405004,0.7194244604316543
task_049,ThresholdController,1776,True,1.3000000000000005,50,10,0.32244779451542316,0.7692307692307689
task_000,ThresholdController,2236,True,1.4400000000000006,50,9,0.1822380641710274,0.6944444444444442
task_001,ThresholdController,2249,True,1.4400000000000006,50,9,0.29782004201553103,0.6944444444444442
task_002,ThresholdController,2262,True,1.4900000000000004,50,9,0.2701701015020748,0.6711409395973152
task_003,ThresholdController,2275,True,1.4500000000000006,50,10,0.10115603411577073,0.6896551724137928
task_004,ThresholdController,2288,True,1.4500000000000004,50,10,0.22773466830548805,0.6896551724137929
task_005,ThresholdController,2301,False,1.3500000000000005,50,10,0.39181207107612787,0.0
task_006,ThresholdController,2314,True,1.2500000000000007,50,10,0.14967053106988393,0.7999999999999996
task_007,ThresholdController,2327,True,1.3400000000000005,50,9,0.10932149862551477,0.7462686567164176
task_008,ThresholdController,2340,True,1.2400000000000004,50,9,0.2774142791613988,0.8064516129032255
task_009,ThresholdController,2353,False,1.3000000000000005,50,10,0.4022857132435787,0.0
task_010,ThresholdController,2366,True,1.4500000000000006,50,10,0.11655127010331445,0.6896551724137928
task_011,ThresholdController,2379,False,1.5500000000000005,50,10,0.4181098680020593,0.0
task_012,ThresholdController,2392,True,1.3500000000000005,50,10,0.1453534232745407,0.7407407407407405
task_013,ThresholdController,2405,True,1.2500000000000007,50,10,0.17200488112075774,0.7999999999999996
task_014,ThresholdController,2418,True,1.3500000000000008,50,10,0.10107562843975537,0.7407407407407404
task_015,ThresholdController,2431,True,1.4900000000000007,50,9,0.19243768686793683,0.6711409395973151
task_016,ThresholdController,2444,True,1.5500000000000005,50,10,0.20479508956619696,0.6451612903225804
task_017,ThresholdController,2457,False,1.5000000000000004,50,10,0.39394700748056244,0.0
task_018,ThresholdController,2470,True,1.4000000000000006,50,10,0.23962751011458605,0.714285714285714
task_019,ThresholdController,2483,True,1.2900000000000005,50,9,0.19017781052740423,0.7751937984496121
task_020,ThresholdController,2496,True,1.5000000000000004,50,10,0.2822926471031046,0.6666666666666665
task_021,ThresholdController,2509,True,1.4000000000000006,50,10,0.18904138528600384,0.714285714285714
task_022,ThresholdController,2522,True,1.3500000000000003,50,10,0.21459062731929823,0.7407407407407406
task_023,ThresholdController,2535,True,1.1300000000000006,50,8,0.19279290656148973,0.884955752212389
task_024,ThresholdController,2548,True,1.4000000000000006,50,10,0.3152344498620065,0.714285714285714
task_025,ThresholdController,2561,True,1.3500000000000008,50,10,0.2920631325612758,0.7407407407407404
task_026,ThresholdController,2574,False,1.4500000000000004,50,10,0.427763455875914,0.0
task_027,ThresholdController,2587,True,1.5000000000000004,50,10,0.32721274610634665,0.6666666666666665
task_028,ThresholdController,2600,False,1.3000000000000005,50,10,0.5484918960204813,0.0
task_029,ThresholdController,2613,True,1.4400000000000006,50,9,0.12656428877460618,0.6944444444444442
task_030,ThresholdController,2626,True,1.5000000000000004,50,10,0.22809847590258864,0.6666666666666665
task_031,ThresholdController,2639,True,1.4400000000000006,50,9,0.1786443688694292,0.6944444444444442
task_032,ThresholdController,2652,True,1.4000000000000006,50,10,0.06519265789809348,0.714285714285714
task_033,ThresholdController,2665,True,1.3900000000000006,50,9,0.18071214168474004,0.7194244604316544
task_034,ThresholdController,2678,True,1.4000000000000006,50,10,0.2903692689034219,0.714285714285714
task_035,ThresholdController,2691,True,1.3000000000000005,50,10,0.21578524288312567,0.7692307692307689
task_036,ThresholdController,2704,True,1.4900000000000007,50,9,0.08450626370103254,0.6711409395973151
task_037,ThresholdController,2717,True,1.5500000000000005,50,10,0.17777497790312768,0.6451612903225804
task_038,ThresholdController,2730,True,1.3000000000000005,50,10,0.23960157220960476,0.7692307692307689
task_039,ThresholdController,2743,True,1.4500000000000006,50,10,0.2779862231321006,0.6896551724137928
task_040,ThresholdController,2756,False,1.5000000000000007,50,10,0.4123631149637022,0.0
task_041,ThresholdController,2769,True,1.4400000000000006,50,9,0.20253630414446333,0.6944444444444442
task_042,ThresholdController,2782,True,1.4500000000000006,50,10,0.14904073923557887,0.6896551724137928
task_043,ThresholdController,2795,True,1.4000000000000008,50,10,0.11590978362552007,0.7142857142857139
task_044,ThresholdController,2808,True,1.4500000000000004,50,10,0.2588494660569785,0.6896551724137929
task_045,ThresholdController,2821,True,1.5500000000000007,50,10,0.3168874260197732,0.6451612903225803
task_046,ThresholdController,2834,True,1.3900000000000006,50,9,0.15375754608584996,0.7194244604316544
task_047,ThresholdController,2847,True,1.4500000000000006,50,10,0.11692068742180695,0.6896551724137928
task_048,ThresholdController,2860,True,1.2900000000000005,50,9,0.24303962204598595,0.7751937984496121
task_049,ThresholdController,2873,True,1.4000000000000006,50,10,0.32351927746929476,0.714285714285714
task_000,PredictiveController,42,False,1.0000000000000004,50,0,0.4450111238538712,0.0
task_001,PredictiveController,55,True,1.2500000000000004,50,5,0.08334885051062446,0.7999999999999997
task_002,PredictiveController,68,True,1.5500000000000005,50,10,0.19473557897947813,0.6451612903225804
task_003,PredictiveController,81,True,1.3800000000000006,50,8,0.14276198866612594,0.72463768115942
task_004,PredictiveController,94,True,1.5500000000000005,50,10,0.1847525350636809,0.6451612903225804
task_005,PredictiveController,107,True,1.2400000000000004,50,4,0.08679678012989889,0.8064516129032255
task_006,PredictiveController,120,False,1.0000000000000004,50,0,0.4282580516173567,0.0
task_007,PredictiveController,133,True,1.4200000000000006,50,7,0.17934763162213052,0.7042253521126758
task_008,PredictiveController,146,True,1.3000000000000005,50,5,0.06591631938957015,0.7692307692307689
task_009,PredictiveController,159,True,1.2500000000000004,50,5,0.08776878368100904,0.7999999999999997
task_010,PredictiveController,172,True,1.4900000000000004,50,9,0.1252213159791964,0.6711409395973152
task_011,PredictiveController,185,True,1.4300000000000006,50,8,0.2201141120531287,0.699300699300699
task_012,PredictiveController,198,True,1.3700000000000006,50,7,0.11133137557552175,0.7299270072992697
task_013,PredictiveController,211,True,1.2000000000000006,50,5,0.10449934416592283,0.8333333333333329
task_014,PredictiveController,224,True,1.6000000000000005,50,10,0.04503740165478287,0.6249999999999998
task_015,PredictiveController,237,True,1.4400000000000006,50,9,0.09524222639915636,0.6944444444444442
task_016,PredictiveController,250,True,1.4200000000000006,50,7,0.12590030264044266,0.7042253521126758
task_017,PredictiveController,263,True,1.5000000000000004,50,10,0.19255118663129178,0.6666666666666665
task_018,PredictiveController,276,True,1.5400000000000007,50,9,0.13231675576857582,0.649350649350649
task_019,PredictiveController,289,True,1.1300000000000006,50,3,0.13025205855333521,0.884955752212389
task_020,PredictiveController,302,True,1.0700000000000005,50,2,0.10803430457625873,0.934579439252336
task_021,PredictiveController,315,True,1.4400000000000004,50,9,0.13652162149733982,0.6944444444444443
task_022,PredictiveController,328,True,1.3100000000000005,50,6,0.08583995015111057,0.7633587786259539
task_023,PredictiveController,341,True,1.4800000000000006,50,8,0.16487060073833848,0.6756756756756753
task_024,PredictiveController,354,True,1.3700000000000006,50,7,0.16403341050927434,0.7299270072992697
task_025,PredictiveController,367,True,1.4900000000000007,50,9,0.21630355401241907,0.6711409395973151
task_026,PredictiveController,380,True,1.3200000000000005,50,7,0.1644478480029482,0.7575757575757572
task_027,PredictiveController,393,False,1.0000000000000004,50,0,0.5517562041773866,0.0
task_028,PredictiveController,406,True,1.4200000000000006,50,7,0.13639373329560212,0.7042253521126758
task_029,PredictiveController,419,False,1.0000000000000004,50,0,0.4827952156680761,0.0
task_030,PredictiveController,432,True,1.1200000000000006,50,2,0.1472270195383495,0.8928571428571425
task_031,PredictiveController,445,True,1.3700000000000006,50,7,0.16621935981776037,0.7299270072992697
task_032,PredictiveController,458,True,1.4500000000000006,50,10,0.09296319163221323,0.6896551724137928
task_033,PredictiveController,471,False,1.0000000000000004,50,0,0.5139708807227514,0.0
task_034,PredictiveController,484,True,1.3700000000000006,50,7,0.09492571113553494,0.7299270072992697
task_035,PredictiveController,497,True,1.4800000000000004,50,8,0.1061277573674615,0.6756756756756754
task_036,PredictiveController,510,True,1.3400000000000005,50,9,0.10277732331611927,0.7462686567164176
task_037,PredictiveController,523,True,1.1200000000000006,50,2,0.2447925350364223,0.8928571428571425
task_038,PredictiveController,536,True,1.1200000000000006,50,2,0.07608028159085584,0.8928571428571425
task_039,PredictiveController,549,True,1.6000000000000005,50,10,0.2849827200066694,0.6249999999999998
task_040,PredictiveController,562,True,1.6000000000000005,50,10,0.09818353676326019,0.6249999999999998
task_041,PredictiveController,575,True,1.5400000000000007,50,9,0.10604073589108265,0.649350649350649
task_042,PredictiveController,588,True,1.3600000000000005,50,6,0.11901640844074612,0.7352941176470585
task_043,PredictiveController,601,False,1.0000000000000004,50,0,0.5082941426359803,0.0
task_044,PredictiveController,614,True,1.1300000000000006,50,3,0.1281061669556296,0.884955752212389
task_045,PredictiveController,627,True,1.4200000000000006,50,7,0.1575441074943582,0.7042253521126758
task_046,PredictiveController,640,True,1.3200000000000005,50,7,0.11543558610841914,0.7575757575757572
task_047,PredictiveController,653,True,1.1900000000000006,50,4,0.11848171955782116,0.8403361344537811
task_048,PredictiveController,666,False,1.0000000000000004,50,0,0.4488551348051915,0.0
task_049,PredictiveController,679,True,1.3100000000000005,50,6,0.052916441306297024,0.7633587786259539
task_000,PredictiveController,1139,True,1.5500000000000005,50,10,0.20233857739515482,0.6451612903225804
task_001,PredictiveController,1152,False,1.0000000000000004,50,0,0.4301012760315341,0.0
task_002,PredictiveController,1165,True,1.3100000000000005,50,6,0.1437906675308378,0.7633587786259539
task_003,PredictiveController,1178,False,1.0000000000000004,50,0,0.4519309386389711,0.0
task_004,PredictiveController,1191,True,1.6000000000000005,50,10,0.31339219748812236,0.6249999999999998
task_005,PredictiveController,1204,True,1.2400000000000007,50,4,0.1780191363567063,0.8064516129032254
task_006,PredictiveController,1217,True,1.4200000000000006,50,7,0.04969955997314046,0.7042253521126758
task_007,PredictiveController,1230,True,1.3200000000000005,50,7,0.15526825956492418,0.7575757575757572
task_008,PredictiveController,1243,True,1.5000000000000004,50,10,0.21611104661704805,0.6666666666666665
task_009,PredictiveController,1256,True,1.3000000000000005,50,5,0.09929281616373054,0.7692307692307689
task_010,PredictiveController,1269,True,1.1300000000000006,50,3,0.13953080868922696,0.884955752212389
task_011,PredictiveController,1282,True,1.4800000000000004,50,8,0.11621881799549605,0.6756756756756754
task_012,PredictiveController,1295,True,1.4300000000000006,50,8,0.05370978740521065,0.699300699300699
task_013,PredictiveController,1308,True,1.3000000000000005,50,5,0.13935057011339608,0.7692307692307689
task_014,PredictiveController,1321,True,1.4300000000000006,50,8,0.09308950001412963,0.699300699300699
task_015,PredictiveController,1334,True,1.6000000000000005,50,10,0.08803930375686769,0.6249999999999998
task_016,PredictiveController,1347,True,1.5000000000000004,50,10,0.054871192647474976,0.6666666666666665
task_017,PredictiveController,1360,False,1.0000000000000004,50,0,0.361538081896814,0.0
task_018,PredictiveController,1373,True,1.3700000000000006,50,7,0.19506957352692966,0.7299270072992697
task_019,PredictiveController,1386,True,1.3000000000000005,50,5,0.0900403458771663,0.7692307692307689
task_020,PredictiveController,1399,True,1.4200000000000006,50,7,0.08113984753189774,0.7042253521126758
task_021,PredictiveController,1412,True,1.3100000000000005,50,6,0.08009133217295084,0.7633587786259539
task_022,PredictiveController,1425,False,1.0000000000000004,50,0,0.4760569351612267,0.0
task_023,PredictiveController,1438,True,1.3600000000000005,50,6,0.14104526274229412,0.7352941176470585
task_024,PredictiveController,1451,True,1.3600000000000005,50,6,0.08997700253381485,0.7352941176470585
task_025,PredictiveController,1464,True,1.6000000000000008,50,10,0.11115363126305594,0.6249999999999997
task_026,PredictiveController,1477,True,1.3200000000000005,50,7,0.15316944731989945,0.7575757575757572
task_027,PredictiveController,1490,True,1.1800000000000006,50,3,0.21957194360859428,0.8474576271186436
task_028,PredictiveController,1503,True,1.5000000000000004,50,10,0.25963437924551347,0.6666666666666665
task_029,PredictiveController,1516,True,1.4800000000000004,50,8,0.09267263090314881,0.6756756756756754
task_030,PredictiveController,1529,True,1.6000000000000005,50,10,0.3137625567669972,0.6249999999999998
task_031,PredictiveController,1542,True,1.2400000000000004,50,4,0.053206593971876714,0.8064516129032255
task_032,PredictiveController,1555,True,1.0700000000000005,50,2,0.16728868101610228,0.934579439252336
task_033,PredictiveController,1568,True,1.2600000000000005,50,6,0.13697243009812432,0.7936507936507934
task_034,PredictiveController,1581,True,1.3700000000000006,50,7,0.12621801767914598,0.7299270072992697
task_035,PredictiveController,1594,True,1.5000000000000007,50,10,0.1377608700254046,0.6666666666666664
task_036,PredictiveController,1607,True,1.0700000000000005,50,2,0.1416907607952949,0.934579439252336
task_037,PredictiveController,1620,True,1.4800000000000004,50,8,0.059943200501474725,0.6756756756756754
task_038,PredictiveController,1633,True,1.1900000000000006,50,4,0.17761915794016925,0.8403361344537811
task_039,PredictiveController,1646,False,1.0000000000000004,50,0,0.3805210788182917,0.0
task_040,PredictiveController,1659,True,1.1800000000000006,50,3,0.20263823244374024,0.8474576271186436
task_041,PredictiveController,1672,True,1.5000000000000004,50,10,0.1318267987625626,0.6666666666666665
task_042,PredictiveController,1685,True,1.1800000000000006,50,3,0.15142080988693696,0.8474576271186436
task_043,PredictiveController,1698,True,1.5500000000000005,50,10,0.1404406120997611,0.6451612903225804
task_044,PredictiveController,1711,False,1.0000000000000004,50,0,0.40707769983111897,0.0
task_045,PredictiveController,1724,False,1.0000000000000004,50,0,0.4655548595437627,0.0
task_046,PredictiveController,1737,True,1.5500000000000005,50,10,0.2061173911299991,0.6451612903225804
task_047,PredictiveController,1750,False,1.0000000000000004,50,0,0.4899287586873806,0.0
task_048,PredictiveController,1763,True,1.3700000000000006,50,7,0.13757425413242652,0.7299270072992697
task_049,PredictiveController,1776,True,1.1900000000000006,50,4,0.1808674341156572,0.8403361344537811
task_000,PredictiveController,2236,False,1.0000000000000004,50,0,0.47707796981717504,0.0
task_001,PredictiveController,2249,True,1.3100000000000005,50,6,0.18968687880521073,0.7633587786259539
task_002,PredictiveController,2262,True,1.1300000000000006,50,3,0.14282866075980294,0.884955752212389
task_003,PredictiveController,2275,True,1.1300000000000006,50,3,0.10114448664330167,0.884955752212389
task_004,PredictiveController,2288,True,1.3600000000000005,50,6,0.060991370159876324,0.7352941176470585
task_005,PredictiveController,2301,True,1.1300000000000006,50,3,0.1524751565450525,0.884955752212389
task_006,PredictiveController,2314,True,1.5400000000000007,50,9,0.10726315931814712,0.649350649350649
task_007,PredictiveController,2327,True,1.5500000000000007,50,10,0.12489527858378591,0.6451612903225803
task_008,PredictiveController,2340,True,1.1800000000000006,50,3,0.061721418689284935,0.8474576271186436
task_009,PredictiveController,2353,True,1.5500000000000005,50,10,0.2824392592224967,0.6451612903225804
task_010,PredictiveController,2366,True,1.3000000000000005,50,5,0.11471799826773466,0.7692307692307689
task_011,PredictiveController,2379,True,1.3000000000000005,50,5,0.12796410326237928,0.7692307692307689
task_012,PredictiveController,2392,True,1.3100000000000005,50,6,0.0818468837771118,0.7633587786259539
task_013,PredictiveController,2405,True,1.4300000000000006,50,8,0.05378931997041114,0.699300699300699
task_014,PredictiveController,2418,True,1.5000000000000004,50,10,0.08805748069219566,0.6666666666666665
task_015,PredictiveController,2431,False,1.0000000000000004,50,0,0.4740805126492681,0.0
task_016,PredictiveController,2444,True,1.0000000000000004,50,0,0.34057827582892136,0.9999999999999996
task_017,PredictiveController,2457,True,1.1200000000000006,50,2,0.12740010203797836,0.8928571428571425
task_018,PredictiveController,2470,True,1.3700000000000006,50,7,0.07190828965961726,0.7299270072992697
task_019,PredictiveController,2483,True,1.2000000000000004,50,5,0.11372859956526304,0.833333333333333
task_020,PredictiveController,2496,False,1.0000000000000004,50,0,0.3744936589784801,0.0
task_021,PredictiveController,2509,True,1.5500000000000005,50,10,0.17955935990201066,0.6451612903225804
task_022,PredictiveController,2522,True,1.6000000000000005,50,10,0.31756742544245997,0.6249999999999998
task_023,PredictiveController,2535,True,1.4200000000000006,50,7,0.07699229552876613,0.7042253521126758
task_024,PredictiveController,2548,True,1.4400000000000006,50,9,0.175402744493531,0.6944444444444442
task_025,PredictiveController,2561,True,1.5500000000000005,50,10,0.18048251129705983,0.6451612903225804
task_026,PredictiveController,2574,True,1.1800000000000006,50,3,0.072367644875025,0.8474576271186436
task_027,PredictiveController,2587,True,1.4300000000000006,50,8,0.1393242218356599,0.699300699300699
task_028,PredictiveController,2600,True,1.3800000000000006,50,8,0.28293508473715856,0.72463768115942
task_029,PredictiveController,2613,True,1.5500000000000007,50,10,0.1492686136413286,0.6451612903225803
task_030,PredictiveController,2626,False,1.0000000000000004,50,0,0.44292771780622286,0.0
task_031,PredictiveController,2639,False,1.0100000000000005,50,1,0.5742891848895874,0.0
task_032,PredictiveController,2652,True,1.0600000000000005,50,1,0.14226077575287888,0.9433962264150939
task_033,PredictiveController,2665,True,1.3100000000000005,50,6,0.17064183906589053,0.7633587786259539
task_034,PredictiveController,2678,False,1.0000000000000004,50,0,0.45548203767059436,0.0
task_035,PredictiveController,2691,False,1.0000000000000004,50,0,0.49432092842044917,0.0
task_036,PredictiveController,2704,False,1.0000000000000004,50,0,0.4115051115133899,0.0
task_037,PredictiveController,2717,True,1.3100000000000005,50,6,0.07286957274590461,0.7633587786259539
task_038,PredictiveController,2730,True,1.3800000000000006,50,8,0.12964114000784943,0.72463768115942
task_039,PredictiveController,2743,False,1.0000000000000004,50,0,0.4803439573913623,0.0
task_040,PredictiveController,2756,True,1.1300000000000006,50,3,0.09254280335654452,0.884955752212389
task_041,PredictiveController,2769,True,1.2400000000000004,50,4,0.04887938362591049,0.8064516129032255
task_042,PredictiveController,2782,True,1.2400000000000004,50,4,0.12146904934295899,0.8064516129032255
task_043,PredictiveController,2795,True,1.5400000000000005,50,9,0.11197333873745119,0.6493506493506491
task_044,PredictiveController,2808,True,1.5500000000000005,50,10,0.10110879928294769,0.6451612903225804
task_045,PredictiveController,2821,False,1.0000000000000004,50,0,0.4949429956125603,0.0
task_046,PredictiveController,2834,True,1.4300000000000006,50,8,0.07458199347411432,0.699300699300699
task_047,PredictiveController,2847,True,1.2600000000000007,50,6,0.11282759862194147,0.7936507936507933
task_048,PredictiveController,2860,True,1.4400000000000006,50,9,0.19133489272381643,0.6944444444444442
task_049,PredictiveController,2873,True,1.4300000000000004,50,8,0.098725650818482,0.6993006993006992
